,step,n_step,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,trans_hidden,experiment_key,random_state_distrib_kl_div,random_uniform_distrib_kl_div,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div,e2e_loss
4515,20,20,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,9aba244eccbc4b43b95c16a5a0d8c98e,,,,,,1.8837146759033203,0.6386035680770874,1.005475640296936,
4516,21,21,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,9aba244eccbc4b43b95c16a5a0d8c98e,,,,,,2.3334131240844727,0.5286281704902649,0.9905245900154114,
4517,22,22,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,9aba244eccbc4b43b95c16a5a0d8c98e,,,,,,2.339597702026367,0.45055773854255676,0.9254505634307861,
4518,23,23,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,9aba244eccbc4b43b95c16a5a0d8c98e,,,,,,2.5891575813293457,0.36843782663345337,0.894525945186615,
4519,24,24,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,9aba244eccbc4b43b95c16a5a0d8c98e,,,,,,2.9965660572052,0.31831130385398865,0.8494420647621155,
4520,25,25,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,9aba244eccbc4b43b95c16a5a0d8c98e,,,,,,3.027237892150879,0.25887253880500793,0.839812159538269,
4521,26,26,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,9aba244eccbc4b43b95c16a5a0d8c98e,,,,,,3.042940378189087,0.21605166792869568,0.8013749718666077,
4522,27,27,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,9aba244eccbc4b43b95c16a5a0d8c98e,,,,,,3.785231590270996,0.18687067925930023,0.789379358291626,
4523,28,28,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,9aba244eccbc4b43b95c16a5a0d8c98e,,,,,,3.9704012870788574,0.16216081380844116,0.7740607857704163,
4524,29,29,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,9aba244eccbc4b43b95c16a5a0d8c98e,,,,,,4.244633674621582,0.13749410212039948,0.7702150344848633,
4525,30,30,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,9aba244eccbc4b43b95c16a5a0d8c98e,,,,,,4.898697853088379,0.11380628496408463,0.7695456147193909,
4526,0,0,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,,,,
4527,1,1,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.0017070276662707329,-1.2575820385052339E-8,4.125888347625732,
4528,2,2,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.00659943325445056,14.875706672668457,3.252357006072998,
4529,3,3,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.6093893051147461,12.45455551147461,2.838869571685791,
4530,4,4,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.6319215893745422,8.472773551940918,2.556366205215454,
4531,5,5,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.4746021330356598,7.351248264312744,2.272615432739258,
4532,6,6,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.4697313904762268,6.850794315338135,2.03851318359375,
4533,7,7,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.6257069706916809,6.347210884094238,1.8772066831588745,
4534,8,8,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.9527618288993835,5.670026779174805,1.6660131216049194,
4535,9,9,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.48159489035606384,4.238461017608643,1.6311497688293457,
4536,10,10,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.45552411675453186,2.861453056335449,1.50969660282135,
4537,11,11,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.46243733167648315,2.4535157680511475,1.4928786754608154,
4538,12,12,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.3583033084869385,2.263629198074341,1.4022693634033203,
4539,13,13,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.3567734956741333,2.0371580123901367,1.3917887210845947,
4540,14,14,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.37412020564079285,1.7373374700546265,1.3130027055740356,
4541,15,15,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.4242215156555176,1.415396809577942,1.2793574333190918,
4542,16,16,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.4602358043193817,1.2937991619110107,1.2191170454025269,
4543,17,17,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.4605308771133423,1.134320616722107,1.1728041172027588,
4544,18,18,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.45538902282714844,0.9439319372177124,1.0991735458374023,
4545,19,19,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.4732840657234192,0.8465741872787476,1.0757534503936768,
4546,20,20,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.5510532855987549,0.6386035680770874,1.005475640296936,
4547,21,21,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.48432672023773193,0.5286281704902649,0.9905245900154114,
4548,22,22,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.742089033126831,0.45055773854255676,0.9254505634307861,
4549,23,23,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.5640334486961365,0.36843782663345337,0.894525945186615,
4550,24,24,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.6115964651107788,0.31831130385398865,0.8494420647621155,
4551,25,25,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.566634476184845,0.25887253880500793,0.839812159538269,
4552,26,26,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.4836089313030243,0.21605166792869568,0.8013749718666077,
4553,27,27,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.5358741283416748,0.18687067925930023,0.789379358291626,
4554,28,28,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.5654881596565247,0.16216081380844116,0.7740607857704163,
4555,29,29,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.5852020978927612,0.13749410212039948,0.7702150344848633,
4556,30,30,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,789e1f882a0d4e0086c8a1ba9250637f,,,,,,0.6833212375640869,0.11380628496408463,0.7695456147193909,
4557,0,0,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,,,,
4558,1,1,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.12749320268630981,-1.2575820385052339E-8,4.125888347625732,
4559,2,2,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.04372395947575569,14.875706672668457,3.252357006072998,
4560,3,3,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.033022429794073105,12.45455551147461,2.838869571685791,
4561,4,4,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.11668989807367325,8.472773551940918,2.556366205215454,
4562,5,5,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.08295007050037384,7.351248264312744,2.272615432739258,
4563,6,6,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.15506823360919952,6.850794315338135,2.03851318359375,
4564,7,7,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.12396149337291718,6.347210884094238,1.8772066831588745,
4565,8,8,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.7249118685722351,5.670026779174805,1.6660131216049194,
4566,9,9,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.28431835770606995,4.238461017608643,1.6311497688293457,
4567,10,10,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.39001476764678955,2.861453056335449,1.50969660282135,
4568,11,11,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.4529136121273041,2.4535157680511475,1.4928786754608154,
4569,12,12,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,1.0288312435150146,2.263629198074341,1.4022693634033203,
4570,13,13,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.5554961562156677,2.0371580123901367,1.3917887210845947,
4571,14,14,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.6381480693817139,1.7373374700546265,1.3130027055740356,
4572,15,15,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,0.9773948788642883,1.415396809577942,1.2793574333190918,
4573,16,16,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,1.459619164466858,1.2937991619110107,1.2191170454025269,
4574,17,17,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,1.2680093050003052,1.134320616722107,1.1728041172027588,
4575,18,18,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,1.3407894372940063,0.9439319372177124,1.0991735458374023,
4576,19,19,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,1.3222559690475464,0.8465741872787476,1.0757534503936768,
4577,20,20,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,1.9301667213439941,0.6386035680770874,1.005475640296936,
4578,21,21,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,1.9288324117660522,0.5286281704902649,0.9905245900154114,
4579,22,22,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,2.265080213546753,0.45055773854255676,0.9254505634307861,
4580,23,23,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,1.9395835399627686,0.36843782663345337,0.894525945186615,
4581,24,24,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,2.4893603324890137,0.31831130385398865,0.8494420647621155,
4582,25,25,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,2.449528455734253,0.25887253880500793,0.839812159538269,
4583,26,26,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,2.725759506225586,0.21605166792869568,0.8013749718666077,
4584,27,27,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,2.9820737838745117,0.18687067925930023,0.789379358291626,
4585,28,28,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,2.802574634552002,0.16216081380844116,0.7740607857704163,
4586,29,29,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,2.4198076725006104,0.13749410212039948,0.7702150344848633,
4587,30,30,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,08fe141c75ee419f990c2707ae7e78f4,,,,,,2.9769287109375,0.11380628496408463,0.7695456147193909,
4588,0,0,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,,,,
4589,1,1,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,0.20506787300109863,-1.2575820385052339E-8,4.125888347625732,
4590,2,2,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,0.15484008193016052,14.875706672668457,3.252357006072998,
4591,3,3,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,0.23215527832508087,12.45455551147461,2.838869571685791,
4592,4,4,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,0.27658775448799133,8.472773551940918,2.556366205215454,
4593,5,5,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,0.3633533716201782,7.351248264312744,2.272615432739258,
4594,6,6,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,0.4167273938655853,6.850794315338135,2.03851318359375,
4595,7,7,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,0.551261305809021,6.347210884094238,1.8772066831588745,
4596,8,8,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,0.6903926134109497,5.670026779174805,1.6660131216049194,
4597,9,9,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,0.7790825366973877,4.238461017608643,1.6311497688293457,
4598,10,10,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,0.84330815076828,2.861453056335449,1.50969660282135,
4599,11,11,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,0.9744529128074646,2.4535157680511475,1.4928786754608154,
4600,12,12,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,1.10255765914917,2.263629198074341,1.4022693634033203,
4601,13,13,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,1.2643049955368042,2.0371580123901367,1.3917887210845947,
4602,14,14,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,1.3225592374801636,1.7373374700546265,1.3130027055740356,
4603,15,15,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,1.7055612802505493,1.415396809577942,1.2793574333190918,
4604,16,16,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,1.996018886566162,1.2937991619110107,1.2191170454025269,
4605,17,17,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,2.570589780807495,1.134320616722107,1.1728041172027588,
4606,18,18,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,3.0178589820861816,0.9439319372177124,1.0991735458374023,
4607,19,19,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,3.1285269260406494,0.8465741872787476,1.0757534503936768,
4608,20,20,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,3.6424248218536377,0.6386035680770874,1.005475640296936,
4609,21,21,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,3.409883975982666,0.5286281704902649,0.9905245900154114,
4610,22,22,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,4.669152736663818,0.45055773854255676,0.9254505634307861,
4611,23,23,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,4.744667053222656,0.36843782663345337,0.894525945186615,
4612,24,24,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,4.960677623748779,0.31831130385398865,0.8494420647621155,
4613,25,25,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,4.676138401031494,0.25887253880500793,0.839812159538269,
4614,26,26,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,5.263730525970459,0.21605166792869568,0.8013749718666077,
4615,27,27,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,6.381682872772217,0.18687067925930023,0.789379358291626,
4616,28,28,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,5.454476356506348,0.16216081380844116,0.7740607857704163,
4617,29,29,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,5.926231384277344,0.13749410212039948,0.7702150344848633,
4618,30,30,ae,None,minigrid-crossing-stochastic,8,1024,1024,32,cdfbfcf5400c44d8920ac870a0f8bc44,,,,,,6.464402675628662,0.11380628496408463,0.7695456147193909,
4619,0,0,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,,,,
4620,1,1,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.1633104532957077,-1.2575820385052339E-8,4.125888347625732,
4621,2,2,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.20371417701244354,14.875706672668457,3.252357006072998,
4622,3,3,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.12339618802070618,12.45455551147461,2.838869571685791,
4623,4,4,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.13631027936935425,8.472773551940918,2.556366205215454,
4624,5,5,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.14167574048042297,7.351248264312744,2.272615432739258,
4625,6,6,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.15046367049217224,6.850794315338135,2.03851318359375,
4626,7,7,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.12583422660827637,6.347210884094238,1.8772066831588745,
4627,8,8,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.1399393379688263,5.670026779174805,1.6660131216049194,
4628,9,9,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.11139386892318726,4.238461017608643,1.6311497688293457,
4629,10,10,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.12535209953784943,2.861453056335449,1.50969660282135,
4630,11,11,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.20880556106567383,2.4535157680511475,1.4928786754608154,
4631,12,12,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.15030531585216522,2.263629198074341,1.4022693634033203,
4632,13,13,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.15712954103946686,2.0371580123901367,1.3917887210845947,
4633,14,14,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.16150419414043427,1.7373374700546265,1.3130027055740356,
4634,15,15,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.16034665703773499,1.415396809577942,1.2793574333190918,
4635,16,16,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.18534064292907715,1.2937991619110107,1.2191170454025269,
4636,17,17,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.19161978363990784,1.134320616722107,1.1728041172027588,
4637,18,18,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.20296645164489746,0.9439319372177124,1.0991735458374023,
4638,19,19,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.24594880640506744,0.8465741872787476,1.0757534503936768,
4639,20,20,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.30296868085861206,0.6386035680770874,1.005475640296936,
4640,21,21,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.46001219749450684,0.5286281704902649,0.9905245900154114,
4641,22,22,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.3892127573490143,0.45055773854255676,0.9254505634307861,
4642,23,23,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.3599182963371277,0.36843782663345337,0.894525945186615,
4643,24,24,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.41276729106903076,0.31831130385398865,0.8494420647621155,
4644,25,25,vqvae,1024,minigrid-crossing-stochastic,9,82944,None,32,bdce13bc9c7843cd80946915ce283ef2,,,,,,0.490134596824646,0.25887253880500793,0.839812159538269,
