,step,n_step,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,experiment_key,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div
158,3,3,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,0.1152721494436264,8.261832237243652,4.583188056945801,,,
159,4,4,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,5.312127590179443,5.553465366363525,4.410275936126709,,,
160,5,5,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,6.132761001586914,4.675449848175049,4.25632381439209,,,
161,6,6,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,4.685603618621826,4.278069496154785,4.131308078765869,,,
162,7,7,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,4.298031806945801,3.839041233062744,4.022337913513184,,,
163,8,8,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,3.693300485610962,2.996077537536621,3.902053117752075,,,
164,9,9,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,3.406062602996826,2.670072317123413,3.754103899002075,,,
165,10,10,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,5.848384857177734,2.382275342941284,3.607405662536621,,,
166,11,11,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,8.529726028442383,1.9763329029083252,3.5106945037841797,,,
167,12,12,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,8.307943344116211,1.7221128940582275,3.469259023666382,,,
168,13,13,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,8.035515785217285,0.9794120192527771,3.475034475326538,,,
169,14,14,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,6.99308443069458,0.6294719576835632,3.507413864135742,,,
170,15,15,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,8.058780670166016,0.5159118175506592,3.5181944370269775,,,
171,16,16,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,9.461200714111328,0.08368639647960663,3.542522430419922,,,
172,17,17,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,7.984281539916992,0.05937465280294418,3.6159842014312744,,,
173,18,18,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,9.508289337158203,0.04707779735326767,3.7291111946105957,,,
174,19,19,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,10.630797386169434,0.0376061387360096,3.8727519512176514,,,
175,20,20,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,11.913573265075684,0.031317003071308136,4.055161476135254,,,
176,21,21,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,11.571494102478027,0.024281304329633713,4.248812198638916,,,
177,22,22,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,12.581936836242676,0.02477777563035488,4.444065570831299,,,
178,23,23,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,13.41295051574707,0.01776871085166931,4.638254165649414,,,
179,24,24,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,13.905742645263672,0.018604129552841187,4.8197922706604,,,
180,25,25,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,14.688691139221191,0.015962541103363037,4.983548641204834,,,
181,26,26,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,15.347877502441406,0.015916822478175163,5.131689548492432,,,
182,27,27,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,15.906006813049316,0.015015020966529846,5.262822151184082,,,
183,28,28,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,16.44620704650879,0.012370595708489418,5.36965274810791,,,
184,29,29,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,16.82158088684082,0.006957567296922207,5.466979503631592,,,
185,30,30,ae,None,minigrid-door-key-stochastic,8,1024,1024,bba39780ae6f452fb0f1bffff3487ad5,17.156673431396484,0.00873125996440649,5.54659366607666,,,
186,0,0,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,,,,,,
187,1,1,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,0.03281513229012489,-3.2975943753399406E-8,5.214484691619873,,,
188,2,2,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,0.03988845646381378,9.948359489440918,4.824257850646973,,,
189,3,3,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,0.07288575917482376,8.261832237243652,4.583188056945801,,,
190,4,4,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,5.303594589233398,5.553465366363525,4.410275936126709,,,
191,5,5,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,9.274731636047363,4.675449848175049,4.25632381439209,,,
192,6,6,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,5.842472076416016,4.278069496154785,4.131308078765869,,,
193,7,7,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,4.875028610229492,3.839041233062744,4.022337913513184,,,
194,8,8,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,3.0151076316833496,2.996077537536621,3.902053117752075,,,
195,9,9,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,4.515246391296387,2.670072317123413,3.754103899002075,,,
196,10,10,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,7.011735439300537,2.382275342941284,3.607405662536621,,,
197,11,11,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,9.152153015136719,1.9763329029083252,3.5106945037841797,,,
198,12,12,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,10.981742858886719,1.7221128940582275,3.469259023666382,,,
199,13,13,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,12.223189353942871,0.9794120192527771,3.475034475326538,,,
200,14,14,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,13.266602516174316,0.6294719576835632,3.507413864135742,,,
201,15,15,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,13.082189559936523,0.5159118175506592,3.5181944370269775,,,
202,16,16,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,13.620014190673828,0.08368639647960663,3.542522430419922,,,
203,17,17,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,14.386545181274414,0.05937465280294418,3.6159842014312744,,,
204,18,18,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,12.803779602050781,0.04707779735326767,3.7291111946105957,,,
205,19,19,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,15.031210899353027,0.0376061387360096,3.8727519512176514,,,
206,20,20,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,12.965535163879395,0.031317003071308136,4.055161476135254,,,
207,21,21,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,14.823311805725098,0.024281304329633713,4.248812198638916,,,
208,22,22,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,15.307485580444336,0.02477777563035488,4.444065570831299,,,
209,23,23,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,15.883345603942871,0.01776871085166931,4.638254165649414,,,
210,24,24,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,15.507345199584961,0.018604129552841187,4.8197922706604,,,
211,25,25,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,16.100059509277344,0.015962541103363037,4.983548641204834,,,
212,26,26,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,17.057369232177734,0.015916822478175163,5.131689548492432,,,
213,27,27,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,16.9879150390625,0.015015020966529846,5.262822151184082,,,
214,28,28,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,17.261524200439453,0.012370595708489418,5.36965274810791,,,
215,29,29,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,17.20021629333496,0.006957567296922207,5.466979503631592,,,
216,30,30,ae,None,minigrid-door-key-stochastic,8,1024,1024,ad0648c0e45743a88750187af9da7c97,17.469051361083984,0.00873125996440649,5.54659366607666,,,
217,0,0,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,,,,,,
218,1,1,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,0.10324884951114655,-3.2975943753399406E-8,5.214484691619873,,,
219,2,2,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,0.14710348844528198,9.948359489440918,4.824257850646973,,,
220,3,3,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,0.30443090200424194,8.261832237243652,4.583188056945801,,,
221,4,4,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,5.411691188812256,5.553465366363525,4.410275936126709,,,
222,5,5,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,4.8761515617370605,4.675449848175049,4.25632381439209,,,
223,6,6,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,1.5030314922332764,4.278069496154785,4.131308078765869,,,
224,7,7,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,1.2299203872680664,3.839041233062744,4.022337913513184,,,
225,8,8,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,1.5856142044067383,2.996077537536621,3.902053117752075,,,
226,9,9,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,3.410266399383545,2.670072317123413,3.754103899002075,,,
227,10,10,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,5.760400772094727,2.382275342941284,3.607405662536621,,,
228,11,11,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,8.541023254394531,1.9763329029083252,3.5106945037841797,,,
229,12,12,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,6.6194024085998535,1.7221128940582275,3.469259023666382,,,
230,13,13,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,8.36731243133545,0.9794120192527771,3.475034475326538,,,
231,14,14,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,8.306806564331055,0.6294719576835632,3.507413864135742,,,
232,15,15,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,6.870687961578369,0.5159118175506592,3.5181944370269775,,,
233,16,16,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,5.745390892028809,0.08368639647960663,3.542522430419922,,,
234,17,17,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,6.739197731018066,0.05937465280294418,3.6159842014312744,,,
235,18,18,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,6.384941101074219,0.04707779735326767,3.7291111946105957,,,
236,19,19,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,3.0299181938171387,0.0376061387360096,3.8727519512176514,,,
237,20,20,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,2.9262313842773438,0.031317003071308136,4.055161476135254,,,
238,21,21,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,2.8014447689056396,0.024281304329633713,4.248812198638916,,,
239,22,22,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,2.4792377948760986,0.02477777563035488,4.444065570831299,,,
240,23,23,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,2.3346643447875977,0.01776871085166931,4.638254165649414,,,
241,24,24,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,2.2012948989868164,0.018604129552841187,4.8197922706604,,,
242,25,25,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,2.0341107845306396,0.015962541103363037,4.983548641204834,,,
243,26,26,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,1.941543698310852,0.015916822478175163,5.131689548492432,,,
244,27,27,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,1.8304520845413208,0.015015020966529846,5.262822151184082,,,
245,28,28,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,1.7252756357192993,0.012370595708489418,5.36965274810791,,,
246,29,29,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,1.6348793506622314,0.006957567296922207,5.466979503631592,,,
247,30,30,ae,None,minigrid-door-key-stochastic,8,1024,1024,17a9eaf5873949ff9630312990c2e5e9,1.5403379201889038,0.00873125996440649,5.54659366607666,,,
248,0,0,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,,,,,,
249,1,1,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,0.14776605367660522,-3.2975943753399406E-8,5.214484691619873,,,
250,2,2,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,0.13842086493968964,9.948359489440918,4.824257850646973,,,
251,3,3,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,0.15357451140880585,8.261832237243652,4.583188056945801,,,
252,4,4,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,5.359707355499268,5.553465366363525,4.410275936126709,,,
253,5,5,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,9.465509414672852,4.675449848175049,4.25632381439209,,,
254,6,6,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,9.319833755493164,4.278069496154785,4.131308078765869,,,
255,7,7,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,5.859191417694092,3.839041233062744,4.022337913513184,,,
256,8,8,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,3.222527027130127,2.996077537536621,3.902053117752075,,,
257,9,9,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,4.778017997741699,2.670072317123413,3.754103899002075,,,
258,10,10,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,6.777083396911621,2.382275342941284,3.607405662536621,,,
259,11,11,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,9.05009651184082,1.9763329029083252,3.5106945037841797,,,
260,12,12,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,10.87794303894043,1.7221128940582275,3.469259023666382,,,
261,13,13,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,12.339057922363281,0.9794120192527771,3.475034475326538,,,
262,14,14,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,13.369330406188965,0.6294719576835632,3.507413864135742,,,
263,15,15,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,13.065470695495605,0.5159118175506592,3.5181944370269775,,,
264,16,16,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,12.873445510864258,0.08368639647960663,3.542522430419922,,,
265,17,17,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,10.953865051269531,0.05937465280294418,3.6159842014312744,,,
266,18,18,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,11.99413013458252,0.04707779735326767,3.7291111946105957,,,
267,19,19,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,11.350041389465332,0.0376061387360096,3.8727519512176514,,,
268,20,20,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,11.850226402282715,0.031317003071308136,4.055161476135254,,,
269,21,21,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,14.064117431640625,0.024281304329633713,4.248812198638916,,,
270,22,22,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,14.112323760986328,0.02477777563035488,4.444065570831299,,,
271,23,23,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,13.813926696777344,0.01776871085166931,4.638254165649414,,,
272,24,24,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,14.646688461303711,0.018604129552841187,4.8197922706604,,,
273,25,25,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,15.001704216003418,0.015962541103363037,4.983548641204834,,,
274,26,26,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,15.610172271728516,0.015916822478175163,5.131689548492432,,,
275,27,27,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,16.14683723449707,0.015015020966529846,5.262822151184082,,,
276,28,28,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,16.573312759399414,0.012370595708489418,5.36965274810791,,,
277,29,29,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,16.94769287109375,0.006957567296922207,5.466979503631592,,,
278,30,30,ae,None,minigrid-door-key-stochastic,8,1024,1024,50b9bccf0aae42bc9643055040f91ef2,17.250364303588867,0.00873125996440649,5.54659366607666,,,
279,0,0,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,,,
280,1,1,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.0025679022073745728,-1.2575820385052339E-8,4.125888347625732
281,2,2,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.018676530569791794,14.875706672668457,3.252357006072998
282,3,3,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.09257449209690094,12.45455551147461,2.838869571685791
283,4,4,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.16575783491134644,8.472773551940918,2.556366205215454
284,5,5,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.15843074023723602,7.351248264312744,2.272615432739258
285,6,6,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.2135712057352066,6.850794315338135,2.03851318359375
286,7,7,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.21770374476909637,6.347210884094238,1.8772066831588745
287,8,8,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.2244405448436737,5.670026779174805,1.6660131216049194
288,9,9,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.2773194909095764,4.238461017608643,1.6311497688293457
289,10,10,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.3045310378074646,2.861453056335449,1.50969660282135
290,11,11,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.3711733818054199,2.4535157680511475,1.4928786754608154
291,12,12,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.4363274574279785,2.263629198074341,1.4022693634033203
292,13,13,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.429894357919693,2.0371580123901367,1.3917887210845947
293,14,14,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.48778900504112244,1.7373374700546265,1.3130027055740356
294,15,15,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,0.5273343920707703,1.415396809577942,1.2793574333190918
295,16,16,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,1.2282326221466064,1.2937991619110107,1.2191170454025269
296,17,17,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,1.132866382598877,1.134320616722107,1.1728041172027588
297,18,18,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,1.3619155883789062,0.9439319372177124,1.0991735458374023
298,19,19,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,1.9097330570220947,0.8465741872787476,1.0757534503936768
299,20,20,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,2.4018120765686035,0.6386035680770874,1.005475640296936
300,21,21,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,2.290024518966675,0.5286281704902649,0.9905245900154114
301,22,22,ae,None,minigrid-crossing-stochastic,8,1024,1024,a8c7e06b7ef54fa2aa6e9daf1ed4d3fd,,,,3.0210976600646973,0.45055773854255676,0.9254505634307861
