,step,n_step,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,experiment_key,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div
3398,20,20,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.3790514469146729,0.03131701052188873,4.055161476135254
3399,21,21,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.4182403087615967,0.024281304329633713,4.248812198638916
3400,22,22,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.4514479637145996,0.02477777563035488,4.444065570831299
3401,23,23,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.474610447883606,0.01776871085166931,4.638254165649414
3402,24,24,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.5089070796966553,0.018604131415486336,4.8197922706604
3403,25,25,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.4976993799209595,0.015962541103363037,4.983548641204834
3404,26,26,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.4947571754455566,0.015916824340820312,5.131689548492432
3405,27,27,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.4838231801986694,0.015015020966529846,5.262822151184082
3406,28,28,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.4220722913742065,0.012370595708489418,5.36965274810791
3407,29,29,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.4004946947097778,0.006957567296922207,5.466979503631592
3408,30,30,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.3480697870254517,0.00873125996440649,5.54659366607666
3409,0,0,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,,,
3410,1,1,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,0.45763978362083435,-3.2975943753399406E-8,5.214484691619873
3411,2,2,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,0.1902613639831543,9.948359489440918,4.824257850646973
3412,3,3,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,0.3067663311958313,8.261832237243652,4.583188056945801
3413,4,4,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,5.476714134216309,5.553465366363525,4.410275936126709
3414,5,5,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,9.71965217590332,4.675449848175049,4.25632381439209
3415,6,6,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,12.50097942352295,4.278069972991943,4.131307601928711
3416,7,7,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,11.46202278137207,3.839041233062744,4.022337913513184
3417,8,8,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,12.216190338134766,2.996077537536621,3.902053117752075
3418,9,9,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,15.489654541015625,2.670072317123413,3.754103899002075
3419,10,10,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,12.624185562133789,2.382275342941284,3.607405662536621
3420,11,11,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,13.735373497009277,1.9763329029083252,3.5106945037841797
3421,12,12,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,13.611063957214355,1.7221128940582275,3.469259023666382
3422,13,13,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,12.047706604003906,0.9794120192527771,3.475034475326538
3423,14,14,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,14.667195320129395,0.6294719576835632,3.507413864135742
3424,15,15,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,12.452449798583984,0.5159118175506592,3.5181944370269775
3425,16,16,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,15.778924942016602,0.08368639647960663,3.542522430419922
3426,17,17,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,14.273646354675293,0.05937465280294418,3.6159842014312744
3427,18,18,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,13.321405410766602,0.04707779735326767,3.7291111946105957
3428,19,19,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,12.408596992492676,0.0376061387360096,3.8727519512176514
3429,20,20,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,11.654509544372559,0.03131701052188873,4.055161476135254
3430,21,21,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,10.942060470581055,0.024281304329633713,4.248812198638916
3431,22,22,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,10.273355484008789,0.02477777563035488,4.444065570831299
3432,23,23,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,9.767302513122559,0.01776871085166931,4.638254165649414
3433,24,24,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,9.306774139404297,0.018604131415486336,4.8197922706604
3434,25,25,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,8.910404205322266,0.015962541103363037,4.983548641204834
3435,26,26,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,8.609774589538574,0.015916824340820312,5.131689548492432
3436,27,27,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,8.093249320983887,0.015015020966529846,5.262822151184082
3437,28,28,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,8.185845375061035,0.012370595708489418,5.36965274810791
3438,29,29,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,7.890089988708496,0.006957567296922207,5.466979503631592
3439,30,30,,,,soft_vqvae,64,minigrid-door-key-stochastic,6,2304,None,f1f196fe6d7941d79a48f3e6ec712ef1,7.9677348136901855,0.00873125996440649,5.54659366607666
3440,0,0,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,,,
3441,1,1,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,0.07248605787754059,-3.2975943753399406E-8,5.214484691619873
3442,2,2,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,0.3878205418586731,9.948359489440918,4.824257850646973
3443,3,3,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,0.4691566526889801,8.261832237243652,4.583188056945801
3444,4,4,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,1.547000527381897,5.553465366363525,4.410275936126709
3445,5,5,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,1.9918136596679688,4.675449848175049,4.25632381439209
3446,6,6,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,2.0719611644744873,4.278069972991943,4.131307601928711
3447,7,7,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,2.1665003299713135,3.839041233062744,4.022337913513184
3448,8,8,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,2.1200499534606934,2.996077537536621,3.902053117752075
3449,9,9,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,2.431334972381592,2.670072317123413,3.754103899002075
3450,10,10,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.94856333732605,2.382275342941284,3.607405662536621
3451,11,11,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.998014450073242,1.9763329029083252,3.5106945037841797
3452,12,12,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.9898178577423096,1.7221128940582275,3.469259023666382
3453,13,13,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.1099658012390137,0.9794120192527771,3.475034475326538
3454,14,14,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.1615121364593506,0.6294719576835632,3.507413864135742
3455,15,15,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.5012125968933105,0.5159118175506592,3.5181944370269775
3456,16,16,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.434046506881714,0.08368639647960663,3.542522430419922
3457,17,17,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.940620183944702,0.05937465280294418,3.6159842014312744
3458,18,18,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,5.293076038360596,0.04707779735326767,3.7291111946105957
3459,19,19,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.826282501220703,0.0376061387360096,3.8727519512176514
3460,20,20,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.7659308910369873,0.03131701052188873,4.055161476135254
3461,21,21,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.6303646564483643,0.024281304329633713,4.248812198638916
3462,22,22,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.48726487159729,0.02477777563035488,4.444065570831299
3463,23,23,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.2501332759857178,0.01776871085166931,4.638254165649414
3464,24,24,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.225984811782837,0.018604131415486336,4.8197922706604
3465,25,25,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.1296744346618652,0.015962541103363037,4.983548641204834
3466,26,26,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,3.0309231281280518,0.015916824340820312,5.131689548492432
3467,27,27,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,2.8990468978881836,0.015015020966529846,5.262822151184082
3468,28,28,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,2.849273681640625,0.012370595708489418,5.36965274810791
3469,29,29,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,2.7760727405548096,0.006957567296922207,5.466979503631592
3470,30,30,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,bd6c41c5a3a84f56a6fb96760ace674f,2.762331962585449,0.00873125996440649,5.54659366607666
3471,0,0,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,,,
3472,1,1,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,0.006084347143769264,-3.2975943753399406E-8,5.214484691619873
3473,2,2,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,0.06840231269598007,9.948359489440918,4.824257850646973
3474,3,3,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,0.14050577580928802,8.261832237243652,4.583188056945801
3475,4,4,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,0.7770978808403015,5.553465366363525,4.410275936126709
3476,5,5,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,0.9317280054092407,4.675449848175049,4.25632381439209
3477,6,6,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,1.0758556127548218,4.278069972991943,4.131307601928711
3478,7,7,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,1.2287977933883667,3.839041233062744,4.022337913513184
3479,8,8,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,1.242167592048645,2.996077537536621,3.902053117752075
3480,9,9,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,1.534117579460144,2.670072317123413,3.754103899002075
3481,10,10,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,1.762174367904663,2.382275342941284,3.607405662536621
3482,11,11,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,1.850785255432129,1.9763329029083252,3.5106945037841797
3483,12,12,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.074739933013916,1.7221128940582275,3.469259023666382
3484,13,13,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.2265565395355225,0.9794120192527771,3.475034475326538
3485,14,14,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.761744976043701,0.6294719576835632,3.507413864135742
3486,15,15,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.7433838844299316,0.5159118175506592,3.5181944370269775
3487,16,16,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.7336883544921875,0.08368639647960663,3.542522430419922
3488,17,17,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.5839273929595947,0.05937465280294418,3.6159842014312744
3489,18,18,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.5790045261383057,0.04707779735326767,3.7291111946105957
3490,19,19,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.574063539505005,0.0376061387360096,3.8727519512176514
3491,20,20,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.6261658668518066,0.03131701052188873,4.055161476135254
3492,21,21,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.3853633403778076,0.024281304329633713,4.248812198638916
3493,22,22,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.3571975231170654,0.02477777563035488,4.444065570831299
3494,23,23,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.3029680252075195,0.01776871085166931,4.638254165649414
3495,24,24,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.2459723949432373,0.018604131415486336,4.8197922706604
3496,25,25,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.146761655807495,0.015962541103363037,4.983548641204834
3497,26,26,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,2.0518555641174316,0.015916824340820312,5.131689548492432
3498,27,27,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,1.9856090545654297,0.015015020966529846,5.262822151184082
3499,28,28,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,1.9012140035629272,0.012370595708489418,5.36965274810791
3500,29,29,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,1.8294206857681274,0.006957567296922207,5.466979503631592
3501,30,30,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,5860ef6242fd4cb7b17fd54e7483f5cd,1.733856201171875,0.00873125996440649,5.54659366607666
3502,0,0,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,,,
3503,1,1,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,0.004619356244802475,-3.2975943753399406E-8,5.214484691619873
3504,2,2,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,0.05936858803033829,9.948359489440918,4.824257850646973
3505,3,3,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,0.16951747238636017,8.261832237243652,4.583188056945801
3506,4,4,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,0.9891202449798584,5.553465366363525,4.410275936126709
3507,5,5,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,1.6491522789001465,4.675449848175049,4.25632381439209
3508,6,6,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.071528673171997,4.278069972991943,4.131307601928711
3509,7,7,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.0588228702545166,3.839041233062744,4.022337913513184
3510,8,8,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.2740745544433594,2.996077537536621,3.902053117752075
3511,9,9,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.5705032348632812,2.670072317123413,3.754103899002075
3512,10,10,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.688755989074707,2.382275342941284,3.607405662536621
3513,11,11,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.780653715133667,1.9763329029083252,3.5106945037841797
3514,12,12,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.8794074058532715,1.7221128940582275,3.469259023666382
3515,13,13,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.9210376739501953,0.9794120192527771,3.475034475326538
3516,14,14,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,3.0934414863586426,0.6294719576835632,3.507413864135742
3517,15,15,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,3.398927688598633,0.5159118175506592,3.5181944370269775
3518,16,16,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,4.047182083129883,0.08368639647960663,3.542522430419922
3519,17,17,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,3.155735969543457,0.05937465280294418,3.6159842014312744
3520,18,18,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,3.366157293319702,0.04707779735326767,3.7291111946105957
3521,19,19,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,3.11026668548584,0.0376061387360096,3.8727519512176514
3522,20,20,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,3.083507537841797,0.03131701052188873,4.055161476135254
3523,21,21,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.9208126068115234,0.024281304329633713,4.248812198638916
3524,22,22,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.750837802886963,0.02477777563035488,4.444065570831299
3525,23,23,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.763737201690674,0.01776871085166931,4.638254165649414
3526,24,24,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.706538200378418,0.018604131415486336,4.8197922706604
3527,25,25,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.6243221759796143,0.015962541103363037,4.983548641204834
3528,26,26,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.581667184829712,0.015916824340820312,5.131689548492432
3529,27,27,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.5612735748291016,0.015015020966529846,5.262822151184082
3530,28,28,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.5210766792297363,0.012370595708489418,5.36965274810791
3531,29,29,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.4604310989379883,0.006957567296922207,5.466979503631592
3532,30,30,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,07a7e6d653604ce889e6ba8226497623,2.3621859550476074,0.00873125996440649,5.54659366607666
